Det File Crosshead Load1 Load2 sampX sampY I0 Trans  dH1 ddH1 dV1 ddV1 dXY1 ddXY1 PeakInt1 mFWHM1 dHplus1 dHminus1  dH2 ddH2 dV2 ddV2 dXY2 ddXY2 PeakInt2 mFWHM2 dHplus2 dHminus2  dH3 ddH3 dV3 ddV3 dXY3 ddXY3 PeakInt3 mFWHM3 dHplus3 dHminus3  dH4 ddH4 dV4 ddV4 dXY4 ddXY4 PeakInt4 mFWHM4 dHplus4 dHminus4 dH5 ddH5 dV5 ddV5 dXY5 ddXY5 PeakInt5 mFWHM5 dHplus5 dHminus5 
5 5832 -25.628500 1789.620000 1699.550000 11.700000 -0.199992 3.215385e+08 0.251414 1.984335 0.000075 1.983630 0.000373 1.984021 0.000046 1223.074721 2.824586 1.976969 1.991757 1.403707 0.000042 1.403216 0.000048 1.403505 0.000034 297.242618 2.703830 1.400314 1.407117 0.992940 0.000019 0.992453 0.000027 0.992755 0.000016 131.578451 3.185217 0.990954 0.994934 0.887844 0.000058 0.887703 0.000017 0.887852 0.000017 144.214711 3.778191 0.885772 0.889926 0.810662 0.000020 0.810492 0.000040 0.810686 0.000017 34.414051 3.580702 0.809242 0.812088
5 5833 -25.628500 1790.760000 1697.600000 12.400000 -0.199992 3.219580e+08 0.250275 1.983531 0.000135 1.982639 0.000373 1.983323 0.000152 1212.124251 2.787967 1.976125 1.990994 1.403170 0.000040 1.402440 0.000052 1.402860 0.000032 294.720956 2.712463 1.399765 1.406591 0.992514 0.000025 0.992108 0.000026 0.992304 0.000017 133.755046 3.185383 0.990554 0.994482 0.886932 0.000035 0.887285 0.000020 0.887468 0.000016 146.901490 3.753107 0.884602 0.889275 0.810344 0.000020 0.810041 0.000050 0.810355 0.000019 33.919671 3.577218 0.808899 0.811795
5 5834 -25.628600 1790.320000 1701.380000 13.100000 -0.199992 3.226573e+08 0.249241 1.982879 0.000071 1.981845 0.000385 1.982497 0.000271 1213.966536 2.748662 1.975748 1.990062 1.402522 0.000043 1.401700 0.000053 1.402283 0.000035 288.792967 2.698411 1.399137 1.405924 0.992116 0.000025 0.991632 0.000021 0.991920 0.000016 127.839076 3.194720 0.990152 0.994087 0.886862 0.000022 0.886884 0.000019 0.887034 0.000014 147.988114 3.722554 0.884882 0.888852 0.810042 0.000021 0.809724 0.000053 0.810033 0.000023 34.360004 3.587241 0.808595 0.811496
5 5835 -25.628900 1790.710000 1700.520000 13.800000 -0.199992 3.223776e+08 0.248474 1.982325 0.000084 1.980971 0.000468 1.981619 0.000322 1227.124405 2.729661 1.975438 1.989260 1.402027 0.000045 1.401162 0.000045 1.401601 0.000037 295.005094 2.709087 1.398671 1.405400 0.991791 0.000027 0.991023 0.000026 0.991497 0.000019 129.317818 3.192363 0.989824 0.993766 0.886677 0.000016 0.886468 0.000021 0.886767 0.000017 151.437484 3.714055 0.884839 0.888524 0.809705 0.000021 0.809493 0.000043 0.809684 0.000020 34.349638 3.596262 0.808264 0.811152
5 5836 -25.628600 1790.220000 1699.010000 14.500000 -0.199992 3.220979e+08 0.246548 1.981500 0.000078 1.980269 0.000327 1.980613 0.000275 1208.203032 2.755438 1.974739 1.988308 1.401511 0.000044 1.400495 0.000046 1.401134 0.000035 282.940148 2.732020 1.398167 1.404872 0.991322 0.000025 0.990692 0.000025 0.991082 0.000018 130.306327 3.190268 0.989344 0.993309 0.886582 0.000017 0.886099 0.000020 0.886434 0.000017 153.098416 3.632579 0.884819 0.888352 0.809453 0.000024 0.809012 0.000033 0.809320 0.000019 34.336058 3.564383 0.808001 0.810910
5 5837 -25.628600 1791.700000 1701.160000 8.200000 -0.119994 3.223776e+08 0.252321 1.988311 0.000097 1.987789 0.000095 1.988103 0.000184 1186.775166 2.807542 1.980875 1.995802 1.406522 0.000037 1.406263 0.000046 1.406418 0.000034 303.076312 2.732553 1.403070 1.409992 0.994883 0.000025 0.994583 0.000026 0.994733 0.000017 129.228409 3.211015 0.992912 0.996862 0.889915 0.000064 0.889618 0.000017 0.889870 0.000018 142.692255 3.605701 0.888198 0.891638 0.812282 0.000021 0.812119 0.000027 0.812313 0.000019 35.221468 3.653638 0.810797 0.813772
5 5838 -25.628600 1791.660000 1701.090000 8.900000 -0.119994 3.220979e+08 0.251672 1.987645 0.000056 1.986963 0.000102 1.987319 0.000299 1249.756320 2.758836 1.980586 1.994755 1.405922 0.000038 1.405676 0.000042 1.405728 0.000035 296.581024 2.728966 1.402514 1.409346 0.994445 0.000022 0.994199 0.000023 0.994364 0.000015 132.388734 3.179972 0.992457 0.996440 0.889496 0.000090 0.889268 0.000018 0.889473 0.000016 143.912649 3.619061 0.887740 0.891259 0.811984 0.000017 0.811790 0.000047 0.811964 0.000020 34.729717 3.632834 0.810542 0.813431
5 5839 -25.628400 1791.830000 1699.950000 9.600000 -0.119994 3.218182e+08 0.250876 1.986912 0.000070 1.986145 0.000113 1.986343 0.000329 1264.652536 2.714276 1.980084 1.993788 1.405320 0.000038 1.404939 0.000044 1.405247 0.000031 307.424941 2.699858 1.401928 1.408729 0.994083 0.000024 0.993740 0.000025 0.993925 0.000014 129.470747 3.187554 0.992094 0.996079 0.889139 0.000066 0.888847 0.000021 0.888996 0.000019 140.955590 3.684498 0.887323 0.890964 0.811681 0.000018 0.811518 0.000035 0.811712 0.000020 35.008530 3.617687 0.810236 0.813130
5 5840 -25.628900 1790.460000 1699.790000 10.300000 -0.119994 3.218182e+08 0.250355 1.986033 0.000078 1.985464 0.000120 1.985410 0.000273 1251.904022 2.747575 1.979257 1.992856 1.404664 0.000040 1.404464 0.000046 1.404613 0.000034 293.434158 2.705795 1.401288 1.408057 0.993690 0.000022 0.993387 0.000027 0.993558 0.000018 131.099572 3.165190 0.991729 0.995658 0.888690 0.000086 0.888489 0.000020 0.888688 0.000020 143.520232 3.710848 0.886737 0.890652 0.811319 0.000022 0.811126 0.000043 0.811359 0.000016 35.182608 3.623884 0.809859 0.812785
5 5841 -25.628600 1791.350000 1700.860000 11.000000 -0.119994 3.215385e+08 0.249761 1.985094 0.000064 1.984662 0.000153 1.984732 0.000200 1208.566722 2.785424 1.978032 1.992207 1.404291 0.000040 1.403817 0.000044 1.404052 0.000034 301.962966 2.706298 1.400904 1.407695 0.993237 0.000021 0.992947 0.000025 0.993217 0.000015 129.249265 3.184866 0.991227 0.995254 0.888221 0.000074 0.888054 0.000017 0.888226 0.000019 141.623670 3.726613 0.886131 0.890321 0.811058 0.000018 0.810803 0.000044 0.810981 0.000016 34.633440 3.591552 0.809650 0.812471
5 5842 -25.628400 1790.300000 1699.170000 11.700000 -0.119994 3.216783e+08 0.249768 1.984320 0.000088 1.983619 0.000235 1.984007 0.000055 1222.255797 2.809563 1.976943 1.991753 1.403574 0.000040 1.403117 0.000039 1.403391 0.000032 297.774833 2.723150 1.400182 1.406983 0.992852 0.000020 0.992460 0.000026 0.992749 0.000017 127.515367 3.202382 0.990853 0.994859 0.887728 0.000094 0.887746 0.000019 0.887843 0.000015 142.636934 3.762876 0.885445 0.890023 0.810695 0.000017 0.810434 0.000062 0.810637 0.000017 34.541668 3.568942 0.809248 0.812148
5 5843 -25.628400 1791.170000 1699.010000 12.400000 -0.119994 3.216783e+08 0.249043 1.983532 0.000125 1.982428 0.000296 1.983254 0.000185 1212.623066 2.785501 1.976134 1.990986 1.403102 0.000040 1.402409 0.000051 1.402834 0.000032 295.264140 2.711324 1.399692 1.406529 0.992495 0.000022 0.991996 0.000023 0.992320 0.000016 128.783699 3.167607 0.990521 0.994477 0.887149 0.000049 0.887292 0.000017 0.887472 0.000016 141.587098 3.758159 0.884851 0.889460 0.810345 0.000016 0.810113 0.000052 0.810343 0.000018 34.667717 3.587674 0.808920 0.811775
5 5844 -25.628400 1790.760000 1700.110000 13.100000 -0.119994 3.206993e+08 0.248699 1.982890 0.000075 1.981646 0.000225 1.982402 0.000277 1220.010180 2.764040 1.975760 1.990072 1.402627 0.000041 1.401655 0.000046 1.402274 0.000034 292.032904 2.697723 1.399236 1.406035 0.992107 0.000028 0.991578 0.000022 0.991852 0.000016 128.399385 3.178193 0.990130 0.994092 0.886951 0.000021 0.886910 0.000022 0.887062 0.000014 148.728002 3.722342 0.884963 0.888949 0.810055 0.000019 0.809702 0.000031 0.810029 0.000021 34.485780 3.566611 0.808603 0.811514
5 5845 -25.628400 1790.790000 1701.960000 13.800000 -0.119994 3.212587e+08 0.248208 1.982196 0.000101 1.981221 0.000379 1.981619 0.000334 1238.549734 2.738462 1.975402 1.989037 1.402035 0.000043 1.401106 0.000053 1.401467 0.000035 289.240211 2.726427 1.398724 1.405361 0.991700 0.000025 0.991156 0.000025 0.991505 0.000016 131.965545 3.181029 0.989715 0.993693 0.886636 0.000019 0.886502 0.000019 0.886769 0.000015 151.732756 3.696108 0.884746 0.888535 0.809765 0.000022 0.809353 0.000057 0.809684 0.000018 35.005993 3.591853 0.808325 0.811211
5 5846 -25.628600 1790.590000 1700.500000 14.500000 -0.119994 3.206993e+08 0.247827 1.981470 0.000115 1.980410 0.000318 1.980502 0.000265 1201.725388 2.753617 1.974838 1.988147 1.401509 0.000044 1.400481 0.000045 1.400998 0.000032 294.218533 2.732358 1.398183 1.404851 0.991349 0.000025 0.990726 0.000022 0.991038 0.000019 128.650601 3.188179 0.989379 0.993328 0.886535 0.000015 0.886103 0.000019 0.886513 0.000018 148.385445 3.673893 0.884761 0.888317 0.809464 0.000021 0.808972 0.000070 0.809361 0.000018 33.941163 3.591246 0.808020 0.810913
5 5847 -25.628600 1790.590000 1701.250000 8.200000 -0.039996 3.202797e+08 0.254498 1.988257 0.000086 1.987772 0.000101 1.988126 0.000153 1264.747613 2.808296 1.980848 1.995722 1.406650 0.000040 1.406297 0.000046 1.406433 0.000037 300.362949 2.740972 1.403225 1.410092 0.994806 0.000022 0.994636 0.000026 0.994799 0.000019 133.375377 3.220033 0.992802 0.996819 0.889864 0.000071 0.889610 0.000017 0.889863 0.000019 142.001493 3.649880 0.888146 0.891588 0.812344 0.000019 0.812131 0.000031 0.812257 0.000016 33.980293 3.631953 0.810850 0.813844
5 5848 -25.628600 1790.620000 1700.680000 8.900000 -0.039996 3.201399e+08 0.253997 1.987540 0.000055 1.986944 0.000096 1.987302 0.000277 1282.801523 2.754458 1.980524 1.994607 1.405840 0.000040 1.405474 0.000041 1.405782 0.000034 290.217775 2.738432 1.402466 1.409231 0.994417 0.000024 0.994181 0.000020 0.994369 0.000014 138.027807 3.206635 0.992435 0.996406 0.889486 0.000128 0.889268 0.000021 0.889460 0.000019 143.657314 3.652440 0.887707 0.891271 0.811977 0.000020 0.811715 0.000046 0.811943 0.000019 34.452372 3.617738 0.810514 0.813445
5 5849 -25.628500 1791.280000 1701.720000 9.600000 -0.039996 3.197203e+08 0.253397 1.986920 0.000070 1.986366 0.000107 1.986226 0.000337 1262.282588 2.720209 1.980105 1.993782 1.405479 0.000040 1.404879 0.000041 1.405201 0.000034 303.928136 2.705459 1.402079 1.408897 0.994046 0.000024 0.993774 0.000024 0.993926 0.000015 134.765565 3.182377 0.992081 0.996020 0.889070 0.000063 0.888860 0.000018 0.888979 0.000018 143.713668 3.673035 0.887274 0.890874 0.811669 0.000026 0.811421 0.000044 0.811653 0.000018 34.533072 3.659479 0.810180 0.813164
5 5850 -25.628900 1790.520000 1703.560000 10.300000 -0.039996 3.202797e+08 0.252431 1.985942 0.000070 1.985427 0.000109 1.985550 0.000274 1242.485145 2.761068 1.979121 1.992809 1.404725 0.000038 1.404362 0.000045 1.404640 0.000035 297.050557 2.698477 1.401317 1.408150 0.993647 0.000023 0.993344 0.000023 0.993524 0.000017 130.517881 3.195095 0.991637 0.995665 0.888683 0.000074 0.888491 0.000021 0.888683 0.000019 141.953188 3.727052 0.886736 0.890638 0.811351 0.000020 0.811067 0.000060 0.811321 0.000019 35.646777 3.628576 0.809912 0.812796
5 5851 -25.628600 1790.940000 1699.780000 11.000000 -0.039996 3.198601e+08 0.251538 1.985074 0.000067 1.984488 0.000121 1.984580 0.000177 1233.774061 2.799977 1.977965 1.992234 1.404211 0.000042 1.403629 0.000049 1.404042 0.000033 294.902538 2.695953 1.400844 1.407594 0.993236 0.000021 0.992911 0.000022 0.993109 0.000015 131.369060 3.188316 0.991282 0.995198 0.888181 0.000068 0.888130 0.000020 0.888248 0.000016 145.011354 3.733314 0.886060 0.890313 0.810979 0.000024 0.810772 0.000043 0.811044 0.000021 35.121004 3.596968 0.809528 0.812437
5 5852 -25.628500 1791.660000 1702.040000 11.700000 -0.039996 3.206993e+08 0.250298 1.984163 0.000100 1.983645 0.000174 1.983929 0.000062 1195.874746 2.812526 1.976730 1.991653 1.403718 0.000039 1.402960 0.000050 1.403415 0.000033 291.872596 2.704038 1.400351 1.407101 0.992773 0.000022 0.992476 0.000023 0.992716 0.000017 129.663908 3.179494 0.990819 0.994734 0.887818 0.000078 0.887672 0.000016 0.887766 0.000018 143.532530 3.738144 0.885692 0.889955 0.810716 0.000020 0.810417 0.000051 0.810695 0.000021 35.103757 3.566068 0.809258 0.812180
5 5853 -25.628600 1790.640000 1701.390000 12.400000 -0.039996 3.209790e+08 0.249325 1.983400 0.000128 1.982705 0.000356 1.983242 0.000187 1227.631118 2.783104 1.976053 1.990802 1.403142 0.000036 1.402384 0.000047 1.402714 0.000033 304.395299 2.723016 1.399692 1.406611 0.992398 0.000025 0.992099 0.000024 0.992277 0.000018 128.229924 3.183905 0.990455 0.994348 0.887177 0.000045 0.887279 0.000018 0.887461 0.000015 146.295029 3.735105 0.884946 0.889420 0.810382 0.000019 0.810138 0.000046 0.810347 0.000020 34.848197 3.579750 0.808921 0.811848
5 5854 -25.628400 1790.730000 1701.920000 13.100000 -0.039996 3.218182e+08 0.247574 1.982750 0.000083 1.981627 0.000229 1.982401 0.000284 1234.917512 2.753048 1.975717 1.989834 1.402559 0.000038 1.401791 0.000045 1.402371 0.000034 300.129437 2.718295 1.399170 1.405964 0.992068 0.000020 0.991615 0.000026 0.991848 0.000015 131.056913 3.176326 0.990091 0.994052 0.886895 0.000022 0.886877 0.000020 0.887031 0.000014 145.874719 3.734252 0.884926 0.888873 0.810087 0.000020 0.809774 0.000056 0.810038 0.000026 34.126280 3.543525 0.808647 0.811533
5 5855 -25.628800 1789.950000 1701.700000 13.800000 -0.039996 3.222378e+08 0.246730 1.982164 0.000073 1.981068 0.000415 1.981517 0.000336 1255.850338 2.721007 1.975315 1.989062 1.401984 0.000038 1.401309 0.000054 1.401592 0.000036 294.633281 2.718022 1.398555 1.405429 0.991739 0.000025 0.991181 0.000026 0.991473 0.000016 128.972357 3.201362 0.989836 0.993650 0.886531 0.000015 0.886497 0.000019 0.886654 0.000020 151.727401 3.673811 0.884519 0.888553 0.809715 0.000020 0.809320 0.000053 0.809687 0.000019 33.330192 3.604618 0.808267 0.811168
5 5856 -25.628500 1789.910000 1699.720000 14.500000 -0.039996 3.223776e+08 0.246074 1.981394 0.000103 1.980300 0.000403 1.980511 0.000275 1214.713557 2.765706 1.974738 1.988094 1.401462 0.000046 1.400420 0.000046 1.400907 0.000035 293.108719 2.727577 1.398134 1.404806 0.991360 0.000024 0.990728 0.000022 0.991059 0.000016 131.040459 3.199235 0.989388 0.993340 0.886559 0.000017 0.886082 0.000021 0.886419 0.000014 151.612767 3.646564 0.884782 0.888343 0.809425 0.000022 0.783134 Inf 0.809347 0.000017 33.224076 3.617165 0.807985 0.810870
5 5857 -25.628900 1790.050000 1701.130000 8.200000 0.040002 3.223776e+08 0.251858 1.988293 0.000090 1.987701 0.000097 1.988168 0.000170 1286.103632 2.806468 1.980899 1.995743 1.406433 0.000039 1.406199 0.000049 1.406293 0.000035 301.672515 2.721415 1.403042 1.409841 0.994902 0.000027 0.994642 0.000026 0.994749 0.000016 134.234111 3.194228 0.992931 0.996881 0.889882 0.000075 0.889626 0.000021 0.889860 0.000022 142.317179 3.667787 0.888153 0.891619 0.812335 0.000019 0.812152 0.000038 0.812342 0.000018 34.365338 3.670206 0.810848 0.813827
5 5858 -25.628800 1790.050000 1700.400000 8.900000 0.040002 3.227972e+08 0.250664 1.987602 0.000063 1.986762 0.000113 1.987360 0.000279 1264.106737 2.739283 1.980608 1.994645 1.405823 0.000037 1.405579 0.000045 1.405795 0.000034 297.142736 2.723590 1.402389 1.409273 0.994493 0.000026 0.994173 0.000023 0.994377 0.000016 131.952312 3.202739 0.992498 0.996496 0.889521 0.000083 0.889286 0.000019 0.889442 0.000020 144.471365 3.683431 0.887781 0.891269 0.812045 0.000024 0.811834 0.000030 0.812006 0.000019 34.791472 3.668428 0.810543 0.813552
5 5859 -25.628500 1790.500000 1701.430000 9.600000 0.040002 3.232168e+08 0.249474 1.987002 0.000069 1.986346 0.000122 1.986344 0.000333 1270.414740 2.727137 1.980172 1.993880 1.405263 0.000038 1.405081 0.000042 1.405235 0.000031 309.164749 2.704575 1.401832 1.408712 0.994062 0.000023 0.993770 0.000021 0.993934 0.000016 131.364058 3.199273 0.992066 0.996066 0.889091 0.000071 0.888855 0.000019 0.889091 0.000020 142.857006 3.687568 0.887282 0.890908 0.811606 0.000023 0.811434 0.000032 0.811650 0.000019 34.038435 3.575209 0.810144 0.813073
5 5860 -25.628900 1791.040000 1700.470000 10.300000 0.040002 3.232168e+08 0.248868 1.986054 0.000071 1.985532 0.000119 1.985405 0.000267 1262.990135 2.750594 1.979217 1.992938 1.404730 0.000040 1.404333 0.000041 1.404620 0.000034 299.088275 2.698707 1.401357 1.408119 0.993629 0.000024 0.993414 0.000025 0.993528 0.000016 135.971691 3.189466 0.991626 0.995640 0.888698 0.000097 0.888486 0.000021 0.888529 0.000019 141.312373 3.733086 0.886731 0.890673 0.811266 0.000020 0.811083 0.000097 0.811331 0.000016 33.301651 3.621053 0.809825 0.812712
5 5861 -25.628400 1791.880000 1702.710000 11.000000 0.040002 3.229371e+08 0.248073 1.985205 0.000064 1.984511 0.000152 1.984621 0.000182 1237.870577 2.787833 1.978163 1.992298 1.404325 0.000037 1.403832 0.000048 1.404040 0.000033 295.073579 2.709213 1.400900 1.407766 0.993256 0.000021 0.992842 0.000019 0.993199 0.000017 131.221578 3.186013 0.991289 0.995232 0.888265 0.000059 0.888101 0.000020 0.888274 0.000018 142.903349 3.725591 0.886266 0.890273 0.811042 0.000024 0.810870 0.000050 0.811018 0.000018 33.856237 3.594480 0.809605 0.812484
5 5862 -25.628700 1791.150000 1703.450000 11.700000 0.040002 3.239161e+08 0.247208 1.984267 0.000081 1.983570 0.000388 1.983999 0.000060 1227.813501 2.798872 1.976891 1.991698 1.403613 0.000041 1.403122 0.000043 1.403423 0.000031 292.279412 2.714792 1.400219 1.407024 0.992856 0.000017 0.992454 0.000020 0.992746 0.000015 131.850373 3.172752 0.990858 0.994862 0.887885 0.000049 0.887672 0.000020 0.887813 0.000017 146.513252 3.761306 0.885863 0.889916 0.810688 0.000018 0.810437 0.000029 0.810673 0.000019 33.328887 3.597244 0.809254 0.812127
5 5863 -25.628500 1790.270000 1702.750000 12.400000 0.040002 3.226573e+08 0.247219 1.983567 0.000135 1.982611 0.000289 1.983318 0.000168 1200.501915 2.782207 1.976204 1.990986 1.403120 0.000038 1.402408 0.000046 1.402959 0.000032 298.614768 2.717459 1.399735 1.406521 0.992488 0.000021 0.992028 0.000023 0.992330 0.000018 128.536913 3.171856 0.990554 0.994429 0.887152 0.000037 0.887304 0.000017 0.887506 0.000012 145.687535 3.807598 0.884876 0.889440 0.810373 0.000021 0.810106 0.000047 0.810361 0.000016 33.903513 3.600149 0.808916 0.811836
5 5864 -25.628500 1790.250000 1702.710000 13.100000 0.040002 3.222378e+08 0.245544 1.982771 0.000082 1.981591 0.000313 1.982518 0.000274 1230.860751 2.737067 1.975707 1.989885 1.402527 0.000042 1.401770 0.000046 1.402330 0.000034 293.283519 2.697666 1.399177 1.405893 0.992025 0.000025 0.991523 0.000023 0.991920 0.000014 131.579991 3.168297 0.990039 0.994019 0.886843 0.000026 0.886908 0.000021 0.887070 0.000015 149.016479 3.724465 0.884833 0.888862 0.810051 0.000020 0.809712 0.000037 0.810030 0.000020 33.528475 3.564760 0.808607 0.811502
5 5865 -25.628700 1791.480000 1699.500000 13.800000 0.040002 3.219580e+08 0.245236 1.982303 0.000102 1.981202 0.000548 1.981549 0.000336 1238.873293 2.715074 1.975431 1.989223 1.402045 0.000041 1.401028 0.000050 1.401666 0.000035 297.372918 2.720493 1.398706 1.405399 0.991774 0.000021 0.991180 0.000025 0.991464 0.000016 126.588123 3.191871 0.989800 0.993757 0.886655 0.000019 0.886534 0.000022 0.886730 0.000019 152.885834 3.677056 0.884733 0.888586 0.809753 0.000023 0.809331 0.000101 0.809736 0.000014 35.240303 3.550623 0.808301 0.811210
5 5866 -25.628600 1789.530000 1700.460000 14.500000 0.040002 3.220979e+08 0.244927 1.981505 0.000110 1.980255 0.000384 1.980587 0.000292 1228.032286 2.758398 1.974860 1.988195 1.401548 0.000044 1.400501 0.000044 1.401043 0.000035 284.033051 2.730486 1.398194 1.404918 0.991326 0.000025 0.990707 0.000026 0.991073 0.000017 129.595946 3.212319 0.989372 0.993289 0.886547 0.000018 0.886081 0.000020 0.886456 0.000014 152.342199 3.614395 0.884756 0.888346 0.809409 0.000017 0.809121 0.000075 0.809365 0.000023 34.064419 3.583654 0.807965 0.810859
5 5867 -25.628600 1790.810000 1700.950000 8.200000 0.120000 3.218182e+08 0.250761 1.988188 0.000087 1.987761 0.000088 1.988170 0.000164 1256.778398 2.810716 1.980797 1.995634 1.406557 0.000038 1.406182 0.000047 1.406359 0.000035 294.284110 2.726857 1.403135 1.409996 0.994831 0.000029 0.994573 0.000025 0.994835 0.000017 138.254451 3.199377 0.992828 0.996842 0.889880 0.000061 0.889653 0.000025 0.889869 0.000021 142.588693 3.636922 0.888142 0.891625 0.812371 0.000023 0.812093 0.000029 0.812339 0.000020 35.232224 3.687506 0.810896 0.813851
5 5868 -25.628700 1790.710000 1700.130000 8.900000 0.120000 3.215385e+08 0.249819 1.987652 0.000059 1.986851 0.000114 1.987329 0.000289 1239.607164 2.745003 1.980571 1.994785 1.405984 0.000038 1.405619 0.000042 1.405796 0.000032 302.172859 2.728223 1.402572 1.409412 0.994448 0.000026 0.994185 0.000023 0.994399 0.000017 129.383888 3.190002 0.992470 0.996433 0.889534 0.000093 0.889229 0.000020 0.889458 0.000017 141.406272 3.651778 0.887802 0.891274 0.811936 0.000023 0.811838 0.000029 0.811989 0.000018 35.781616 3.628266 0.810481 0.813397
5 5869 -25.628600 1791.270000 1700.480000 9.600000 0.120000 3.216783e+08 0.249130 1.986762 0.000077 1.986185 0.000118 1.986399 0.000337 1220.167873 2.710797 1.980010 1.993561 1.405373 0.000035 1.404861 0.000042 1.405315 0.000034 309.984308 2.705830 1.401924 1.408839 0.994032 0.000023 0.993770 0.000027 0.994003 0.000019 131.990702 3.175471 0.992085 0.995988 0.889137 0.000070 0.888894 0.000021 0.889061 0.000021 143.197988 3.685423 0.887370 0.890913 0.811638 0.000024 0.811403 0.000026 0.811679 0.000016 36.044576 3.619663 0.810133 0.813150
5 5870 -25.628600 1791.050000 1701.310000 10.300000 0.120000 3.215385e+08 0.248601 1.986014 0.000077 1.985473 0.000122 1.985456 0.000266 1245.975453 2.753254 1.979220 1.992855 1.404815 0.000037 1.404233 0.000048 1.404533 0.000033 302.577881 2.696710 1.401416 1.408230 0.993603 0.000024 0.993318 0.000028 0.993527 0.000017 131.292223 3.173902 0.991616 0.995599 0.888712 0.000066 0.888486 0.000021 0.888639 0.000020 141.841405 3.716303 0.886829 0.890602 0.811344 0.000023 0.811109 0.000052 0.811284 0.000020 34.687404 3.626970 0.809880 0.812813
5 5871 -25.628800 1790.110000 1699.250000 11.000000 0.120000 3.218182e+08 0.247747 1.985201 0.000065 1.984638 0.000149 1.984666 0.000189 1245.596715 2.786587 1.978141 1.992312 1.404116 0.000040 1.403794 0.000047 1.404043 0.000035 291.670306 2.693411 1.400738 1.407510 0.993298 0.000023 0.992888 0.000020 0.993198 0.000017 131.504716 3.196908 0.991302 0.995302 0.888123 0.000069 0.888082 0.000016 0.888300 0.000022 144.445681 3.730932 0.885915 0.890344 0.810973 0.000020 0.810839 0.000038 0.810960 0.000014 34.022331 3.590513 0.809536 0.812414
5 5872 -25.628800 1791.380000 1700.080000 11.700000 0.120000 3.218182e+08 0.246907 1.984231 0.000083 1.983710 0.000289 1.983932 0.000053 1253.444901 2.825364 1.976916 1.991601 1.403683 0.000038 1.403166 0.000041 1.403402 0.000031 293.727789 2.703445 1.400309 1.407074 0.992858 0.000023 0.992423 0.000022 0.992721 0.000015 131.573425 3.178801 0.990876 0.994849 0.887762 0.000077 0.887656 0.000018 0.887872 0.000020 143.070495 3.742280 0.885574 0.889962 0.810709 0.000020 0.810491 0.000047 0.810682 0.000025 33.720075 3.569399 0.809313 0.812111
5 5873 -25.628300 1789.680000 1699.510000 12.400000 0.120000 3.219580e+08 0.246047 1.983551 0.000109 1.982578 0.000303 1.983218 0.000167 1222.047588 2.775713 1.976145 1.991013 1.403152 0.000041 1.402523 0.000044 1.402884 0.000032 299.395315 2.712429 1.399811 1.406509 0.992484 0.000024 0.991989 0.000021 0.992290 0.000016 131.426581 3.156150 0.990512 0.994465 0.887124 0.000041 0.887266 0.000017 0.887490 0.000013 143.194762 3.765374 0.884801 0.889459 0.810396 0.000015 0.810134 0.000050 0.810373 0.000021 35.318817 3.613671 0.808973 0.811825
5 5874 -25.628400 1790.330000 1700.290000 13.100000 0.120000 3.216783e+08 0.244957 1.982847 0.000081 1.981791 0.000290 1.982420 0.000288 1220.988185 2.745124 1.975806 1.989939 1.402474 0.000042 1.401868 0.000050 1.402264 0.000032 291.386603 2.713341 1.399102 1.405863 0.992106 0.000022 0.991634 0.000025 0.991892 0.000016 129.378863 3.179502 0.990119 0.994102 0.886839 0.000021 0.886909 0.000020 0.887053 0.000011 150.019200 3.720820 0.884826 0.888862 0.810052 0.000018 0.809738 0.000046 0.810051 0.000023 33.869080 3.594147 0.808637 0.811473
5 5875 -25.628800 1788.820000 1701.460000 13.800000 0.120000 3.220979e+08 0.244030 1.982227 0.000106 1.981177 0.000421 1.981592 0.000331 1225.297448 2.711216 1.975438 1.989062 1.402116 0.000043 1.401024 0.000047 1.401711 0.000034 291.984394 2.713963 1.398745 1.405504 0.991790 0.000025 0.991210 0.000030 0.991559 0.000016 129.127970 3.189153 0.989823 0.993764 0.886576 0.000016 0.886513 0.000020 0.886803 0.000016 152.488596 3.656190 0.884661 0.888499 0.809790 0.000020 0.809400 0.000036 0.809625 0.000015 33.788423 3.587822 0.808352 0.811233
5 5876 -25.628800 1787.760000 1700.540000 14.500000 0.120000 3.222378e+08 0.243461 1.981272 0.000138 1.980413 0.000321 1.980645 0.000299 1221.185215 2.750348 1.974618 1.987970 1.401603 0.000043 1.400423 0.000043 1.401047 0.000036 292.344511 2.731987 1.398299 1.404924 0.991265 0.000025 0.990764 0.000022 0.991086 0.000018 128.266301 3.197191 0.989324 0.993214 0.886652 0.000022 0.886073 0.000018 0.886444 0.000016 151.415022 3.664764 0.884881 0.888430 0.809465 0.000021 0.809036 0.000048 0.809363 0.000021 34.349544 3.562336 0.808027 0.810908
5 5877 -25.628700 1788.660000 1699.040000 8.200000 0.199998 3.218182e+08 0.250094 1.988203 0.000087 1.987644 0.000093 1.988002 0.000192 1211.524130 2.808183 1.980807 1.995655 1.406471 0.000039 1.406196 0.000043 1.406276 0.000033 292.388112 2.727063 1.403067 1.409892 0.994880 0.000023 0.994611 0.000025 0.994763 0.000016 130.329455 3.202707 0.992888 0.996881 0.889920 0.000071 0.889651 0.000021 0.889862 0.000023 140.918029 3.646049 0.888196 0.891650 0.812300 0.000023 0.812109 0.000031 0.812405 0.000024 35.675603 3.684843 0.810799 0.813808
